,address,target_building_id,target_address
34308,"Смолячкова ул., 7",15435,"г.Санкт-Петербург, улица Смолячкова, дом 7, литера А"
31257,"Шотландская ул., 3",126387,"г.Санкт-Петербург, Шотландская улица, дом 3, литера А"
18296,"Конногвардейский бульв., 4",95203,"г.Санкт-Петербург, Конногвардейский бульвар, дом 4, литера А"
7937,"Римского-Корсакова пр., 63",64849,"г.Санкт-Петербург, проспект Римского-Корсакова, дом 63, литера А"
14975,"Садовая ул., 76",51769,"г.Санкт-Петербург, Садовая улица, дом 76, литера А"
38495,"Лиственная ул., 21",138867,"Санкт-Петербург, город Сестрорецк, Лиственная улица, дом 21, литера А"
12068,"Ленина пр., 35",124698,"г.Санкт-Петербург, Ольгино, проспект Ленина, дом 35, литера А"
8366,"Маршала Говорова ул., 3",199203,"г.Санкт-Петербург, улица Маршала Говорова, дом 3"
8362,"Лиговский пр., 114А",65166,"г.Санкт-Петербург, Лиговский проспект, дом 114, литера А"
6442,"Манежный пер., 14Б",80242,"г.Санкт-Петербург, Манежный переулок, дом 14, литера Б"
18145,"Пестеля ул., 1х",106887,"г.Санкт-Петербург, улица Пестеля, дом 1"
10213,"Конная ул., 3",16294,"г.Санкт-Петербург, Конная улица, дом 3"
13390,"Константиновская ул., 25А",27156,"Санкт-Петербург, город Петергоф, Константиновская улица, дом 25, литера А"
27968,"Большой пр. ПС, 74",49697,"г.Санкт-Петербург, Большой проспект П.С., дом 74, литера А"
29738,"Большая Конюшенная ул., 9",37858,"г.Санкт-Петербург, Большая Конюшенная улица, дом 9, литера А"
26386,"Малодетскосельский пр., 21",61367,"г.Санкт-Петербург, Малодетскосельский проспект, дом 21"
4427,"Средний пр. ВО, 92",88585,"г.Санкт-Петербург, Средний проспект В.О., дом 92, литера А"
19099,"Слуцкая ул., 13к2",131160,"Санкт-Петербург, город Павловск, Слуцкая улица, дом 13, корпус 2, литера А"
28609,"Малая ул., 37",53349,"Санкт-Петербург, город Пушкин, Малая улица, дом 37, литера А"
36462,"Средний пр. ВО, 72",30840,"г.Санкт-Петербург, Средний проспект В.О., дом 72, литера А"
5008,"4-я Красноармейская ул., 12",90047,"г.Санкт-Петербург, 4-я Красноармейская улица, дом 12"
6191,"Плуталова ул., 11",35104,"г.Санкт-Петербург, Плуталова улица, дом 11, литера В"
17571,"9-я линия, 1",141213,"Санкт-Петербург, город Красное Село, тер. СНТ Авангард, 9-я линия, дом 1, литера А"
5004,"Старо-Петергофский пр., 24к4",42591,"г.Санкт-Петербург, Старо-Петергофский проспект, дом 24, корпус 4, литера А"
2308,"Стачек пр., 46",11297,"г.Санкт-Петербург, проспект Стачек, дом 46, литера А"
24512,"4-я Тарховская ул., 5",26912,"Санкт-Петербург, город Сестрорецк, 4-я Тарховская улица, дом 5, литера А"
20720,"Александровский парк, 7Е",4500,"г.Санкт-Петербург, Александровский парк, дом 7, литера Е"
27317,"Загородный пр., 26А",68051,"г.Санкт-Петербург, Загородный проспект, дом 26, литера А"
32921,"Егорова ул., 1",125785,"г.Санкт-Петербург, улица Егорова, дом 1"
34913,"6-я линия ВО, 53",61980,"г.Санкт-Петербург, 6-я линия В.О., дом 53, литера А"
35262,"Декабристов ул., 37",29959,"г.Санкт-Петербург, улица Декабристов, дом 37, литера А"
27521,"Уральская ул., 1Е",62106,"г.Санкт-Петербург, Уральская улица, дом 1, литера Е"
17044,"Школьная ул., 14",60327,"г.Санкт-Петербург, Школьная улица, дом 14, литера А"
