,address,target_building_id,target_address
6643,"Ленсовета, д.64",21964,"г.Санкт-Петербург, улица Ленсовета, дом 64, литера А"
6354,"Свеаборгская, д.8",62157,"г.Санкт-Петербург, Свеаборгская улица, дом 8, литера А"
1859,"Дачный , д.5",33286,"г.Санкт-Петербург, Дачный проспект, дом 5, корпус 1, литера А"
1001,"Урюпин, д.15а",64565,"г.Санкт-Петербург, Урюпин переулок, дом 15, литера А"
6953,"Народная, д.50",92507,"г.Санкт-Петербург, Народная улица, дом 50, литера Л"
5760,"Маршала Тухачевского, д.31",55458,"г.Санкт-Петербург, улица Маршала Тухачевского, дом 31, литера А"
4293,"14 линия, д.63",2302,"г.Санкт-Петербург, 14-я линия В.О., дом 63, литера А"
2597,"Ветеранов, д.16",100668,"г.Санкт-Петербург, проспект Ветеранов, дом 16, литера А"
2638,"10 Советская , д.17",32726,"г.Санкт-Петербург, 10-я Советская улица, дом 17, литера А"
5781,"Пискаревский, д.9",110840,"г.Санкт-Петербург, Пискарёвский проспект, дом 9, корпус 1, литера А"
7029,"Народная, д.31",77308,"г.Санкт-Петербург, Народная улица, дом 31, литера Н"
3598,"Невский, д.180",104887,"г.Санкт-Петербург, Невский проспект, дом 180/2, литера А"
4306,"14 линия, д.11/38",63674,"г.Санкт-Петербург, 14-я линия В.О., дом 11"
1894,"Ветеранов, д.36",84549,"г.Санкт-Петербург, проспект Ветеранов, дом 36, литера А"
423,"13 Красноармейская, д.16",78095,"г.Санкт-Петербург, 13-я Красноармейская улица, дом 16, литера А"
3124,"Дегтярный пер., д.2",13971,"г.Санкт-Петербург, Дегтярный переулок, дом 2, литера А"
3874,"Солдатский пер. , д.8",107539,"г.Санкт-Петербург, Солдатский переулок, дом 8, литера А"
290,"7 Красноармейская, д.3",60059,"г.Санкт-Петербург, 7-я Красноармейская улица, дом 3, литера А"
1126,"Садовая, д.120",66126,"г.Санкт-Петербург, Садовая улица, дом 120, литера А"
6595,"Авиационная, д.25",11950,"г.Санкт-Петербург, Авиационная улица, дом 25, литера А"
1719,"Маршала Жукова , д.31",102015,"г.Санкт-Петербург, проспект Маршала Жукова, дом 31, корпус 1, литера А"
5695,"Металлистов, д.81",80290,"г.Санкт-Петербург, проспект Металлистов, дом 81, литера А"
3392,"Малодетскосельский, д.26",47777,"г.Санкт-Петербург, Малодетскосельский проспект, дом 26, литера А"
6500,"Космонавтов, д.30",113317,"г.Санкт-Петербург, проспект Космонавтов, дом 30, корпус 1, литера А"
6292,"Турку, д.15",13772,"г.Санкт-Петербург, улица Турку, дом 15, литера А"
1263,"Союза Печатников, д.10",18122,"г.Санкт-Петербург, улица Союза Печатников, дом 10, литера А"
111,"Почтамтская, д.9",111080,"г.Санкт-Петербург, Почтамтская улица, дом 9, литера А"
6740,"Караваевская, д.46",81776,"г.Санкт-Петербург, Караваевская улица, дом 46, литера А"
73,"Никольская, д.3",198302,"г.Санкт-Петербург, Никольская улица, дом 3, литера А"
5475,"Ватутина, д.17",99330,"г.Санкт-Петербург, улица Ватутина, дом 17, литера Б"
3813,"Саперный пер. , д.9",197969,"г.Санкт-Петербург, Сапёрный переулок, дом 9, литера А"
4204,"11 линия, д.4",13913,"г.Санкт-Петербург, 11-я линия В.О., дом 4, литера А"
4754,"Большой пр В.О., д.9/6",92632,"г.Санкт-Петербург, Большой проспект В.О., дом 9"
2849,"Апраксин пер. , д.5",94187,"г.Санкт-Петербург, Апраксин переулок, дом 5, литера А"
2073,"Бурцева, д.5",19510,"г.Санкт-Петербург, улица Бурцева, дом 5, литера А"
1616,"Казначейская, д.4/16",9687,"г.Санкт-Петербург, Казначейская улица, дом 4"
315,"Егорова, д.28а",49975,"г.Санкт-Петербург, улица Егорова, дом 28, литера А"
288,"7 Красноармейская, д.7",69937,"г.Санкт-Петербург, 7-я Красноармейская улица, дом 7, литера А"
1754,"Рихарда Зорге, д.16",92465,"г.Санкт-Петербург, улица Рихарда Зорге, дом 16, литера А"
1523,"наб. кан. Грибоедова, д.91/20",59808,"г.Санкт-Петербург, набережная канала Грибоедова, дом 91, литера А"
2255,"Краснопутиловская, д.49",36730,"г.Санкт-Петербург, Краснопутиловская улица, дом 49, литера А"
