,address,target_building_id,target_address
5554,"Свеаборгская, д.23",22324,"г.Санкт-Петербург, Свеаборгская улица, дом 23, литера А"
5162,"Правды, д.7",60077,"г.Санкт-Петербург, улица Правды, дом 7, литера А"
5556,"Свеаборгская, д.27",69990,"г.Санкт-Петербург, Свеаборгская улица, дом 27, литера А"
1579,"Здоровцева, д.33",4844,"г.Санкт-Петербург, улица Здоровцева, дом 33, корпус 1, литера А"
4148,"Стародеревенская, д.21",34727,"г.Санкт-Петербург, Стародеревенская улица, дом 21, корпус 1, литера А"
5851,"Придорожная, д.15",88318,"г.Санкт-Петербург, Придорожная аллея, дом 15, литера А"
5286,"Полевая, д.8",52100,"г.Санкт-Петербург, Лахта, Полевая улица, дом 8, литера А"
4947,"Павловская, д.47",59636,"Санкт-Петербург, город Колпино, Павловская улица, дом 47, литера А"
5757,"Есенина, д.36",72491,"г.Санкт-Петербург, улица Есенина, дом 36, корпус 1, литера А"
4992,"Заводской, д.36",26581,"Санкт-Петербург, город Колпино, Заводской проспект, дом 36, литера А"
4291,"Матроса Железняка, д.57",131048,"г.Санкт-Петербург, улица Матроса Железняка, дом 57, литера А"
6717,"Ленинский, д.129",199224,"г.Санкт-Петербург, Ленинский проспект, дом 129, литера А"
301,"Гражданский, д.83",113888,"г.Санкт-Петербург, Гражданский проспект, дом 83, корпус 1, литера А"
2373,"Посадская, д.12",50461,"г.Санкт-Петербург, Малая Посадская улица, дом 12, литера А"
3072,"Седова, д.120",97189,"г.Санкт-Петербург, улица Седова, дом 120, литера Л"
5234,"Тосненский, д.18",102534,"Санкт-Петербург, город Колпино, Тосненский переулок, дом 18, литера А"
6628,"Ушинского, д.14",213285,"г.Санкт-Петербург, улица Ушинского, дом 14, литера А"
1032,"Ковалёвская, д.23",19528,"г.Санкт-Петербург, Ковалёвская улица, дом 23, корпус 1, литера А"
3975,"Стародеревенская, д.18",9734,"г.Санкт-Петербург, Стародеревенская улица, дом 18, литера А"
4924,"Ленина, д.11",40267,"Санкт-Петербург, город Колпино, проспект Ленина, дом 11, литера А"
5893,"Просвещения, д.69",12038,"г.Санкт-Петербург, проспект Просвещения, дом 69, литера А"
6087,"Энгельса, д.143",129976,"г.Санкт-Петербург, проспект Энгельса, дом 143, корпус 1, литера А"
3818,"Планерная, д.69",45621,"г.Санкт-Петербург, Планерная улица, дом 69, корпус 1, литера А"
6863,"Первомайская, д.8",205126,"Санкт-Петербург, посёлок Шушары, Первомайская улица, дом 8, литера А"
3942,"Серебристый, д.5",90257,"г.Санкт-Петербург, Серебристый бульвар, дом 5, корпус 1, литера А"
6324,"Учительская, д.8",54929,"г.Санкт-Петербург, Учительская улица, дом 8, литера А"
3545,"Белоостровская, д.33",90174,"г.Санкт-Петербург, Белоостровская улица, дом 33, литера А"
3678,"Коломяжский, д.28",83292,"г.Санкт-Петербург, Коломяжский проспект, дом 28, литера А"
2826,"Искровский, д.2",4106,"г.Санкт-Петербург, Искровский проспект, дом 2, литера А"
