"id","type_id","name","short_name","is_updated","is_actual","only_name"
334,12,Приморский парк Победы,Приморский парк Победы,true,true,Приморский парк Победы
335,10,станция Навалочная,ст. Навалочная,true,false,Навалочная
336,10,станция Обухово,ст. Обухово,true,false,Обухово
337,10,станция Рыбацкое,ст. Рыбацкое,true,true,Рыбацкое
338,10,станция Фарфоровская,ст. Фарфоровская,true,false,Фарфоровская
339,10,станция Предпортовая,ст. Предпортовая,true,false,Предпортовая
340,10,станция Автово,ст. Автово,true,false,Автово
341,10,станция Броневая,ст. Броневая,true,false,Броневая
342,10,станция Горелово,ст. Горелово,true,false,Горелово
343,10,станция Лигово,ст. Лигово,true,false,Лигово
344,12,Александровский парк,Александровский парк,true,true,Александровский
345,12,парк Дубки,парк Дубки,true,true,Дубки
346,7,остров Финское озеро,о. Финское озеро,true,false,Финское озеро
347,10,станция Кондакопшино,ст. Кондакопшино,true,false,Кондакопшино
348,8,промзона,промзона,true,false,""
349,7,Белый остров,Белый о.,true,true,Белый
350,12,Верхний парк,Верхний парк,true,true,Верхний
351,12,парк Александрия,парк Александрия,true,false,Александрия
352,12,Нижний парк,Нижний парк,true,false,Нижний
353,12,Павловский парк,Павловский парк,true,true,Павловский
354,15,Щучье озеро,Щучье озеро,true,false,Щучье озеро
355,15,Турухтанные острова,Турухтанные острова,true,false,Турухтанные острова
356,20,Казанское кладбище,Казанское кладбище,true,true,Казанское
357,21,Летняя пристань,Летняя пристань,true,false,Летняя
358,10,станция Старый Петергоф,ст. Старый Петергоф,true,false,Старый Петергоф
359,9,квартал ВМТ 16-й,квартал ВМТ 16-й,true,false,ВМТ 16-й
360,12,Луговой парк,Луговой парк,true,false,Луговой
361,17,поселок Хвойный,п. Хвойный,true,false,Хвойный
362,8,"промзона ""Конная Лахта""","промзона ""Конная Лахта""",true,false,"""Конная Лахта"""
363,30,"садоводство ""Волхонское""","садоводство ""Волхонское""",true,false,"""Волхонское"""
364,15,"41-й км Приморского шоссе","41-й км Приморского шоссе",true,true,"41-й км Приморского шоссе"
365,15,"38-й км Приморского шоссе","38-й км Приморского шоссе",true,true,"38-й км Приморского шоссе"
366,30,"садоводство ""Содружество""","садоводство ""Содружество""",true,true,"""Содружество"""
369,9,квартал 9-й,квартал 9-й,true,false,"9-й"
370,20,Городское кладбище,Городское кладбище,true,false,Городское
371,17,Станционный поселок,Станционный п.,true,false,Станционный
372,30,"садоводство №1 ""Дачное"" Октябрьского ПРЭО","садоводство №1 ""Дачное"" Октябрьского ПРЭО",true,true,"№1 ""Дачное"" Октябрьского ПРЭО"
373,23,Никольский сад,Никольский сад,true,true,Никольский
374,7,Малый Резвый остров,Малый Резвый о.,true,true,Малый Резвый
375,21,Ленинградская пристань,Ленинградская пристань,true,true,Ленинградская
376,9,квартал 9-й восточнее пр.Ю.Гагарина,квартал 9-й восточнее пр.Ю.Гагарина,true,false,"9-й восточнее пр.Ю.Гагарина"
377,9,квартал 16-й центральной части,квартал 16-й центральной части,true,false,"16-й центральной части"
